iter 1:, hard_loss_metric=0.20000008, full_loss_metric=0.19998790, full_loss_num=122880.00000000, mean_dist=0.00002156, lr=0.000100, hard or full='full'
iter 716:, hard_loss_metric=0.06241283, full_loss_metric=0.18412279, full_loss_num=518.64514160, mean_dist=3.27444911, lr=0.000100, hard or full='full'
iter 717:, hard_loss_metric=0.08511584, full_loss_metric=0.23440231, full_loss_num=779.20965576, mean_dist=3.43132210, lr=0.000100, hard or full='full'
iter 718:, hard_loss_metric=0.04774214, full_loss_metric=0.18497732, full_loss_num=434.03225708, mean_dist=3.46701789, lr=0.000100, hard or full='full'
iter 719:, hard_loss_metric=0.06029223, full_loss_metric=0.15930572, full_loss_num=641.61285400, mean_dist=2.85546160, lr=0.000100, hard or full='full'
0:07:42.097158
iter 720:, hard_loss_metric=0.02132283, full_loss_metric=0.15383163, full_loss_num=179.20967102, mean_dist=3.52521420, lr=0.000100, hard or full='full'
iter 721:, hard_loss_metric=0.08167367, full_loss_metric=0.15327750, full_loss_num=862.88708496, mean_dist=2.95562267, lr=0.000100, hard or full='full'
iter 722:, hard_loss_metric=0.04658322, full_loss_metric=0.14429544, full_loss_num=471.79031372, mean_dist=3.22875762, lr=0.000100, hard or full='full'
iter 723:, hard_loss_metric=0.02920371, full_loss_metric=0.12257951, full_loss_num=237.72579956, mean_dist=3.31700754, lr=0.000100, hard or full='full'
iter 724:, hard_loss_metric=0.04205864, full_loss_metric=0.13277529, full_loss_num=430.48385620, mean_dist=2.83955169, lr=0.000100, hard or full='full'
iter 725:, hard_loss_metric=0.05711689, full_loss_metric=0.16778512, full_loss_num=582.80645752, mean_dist=3.10275149, lr=0.000100, hard or full='full'
iter 726:, hard_loss_metric=0.10103896, full_loss_metric=0.21423863, full_loss_num=1101.56445312, mean_dist=3.09042835, lr=0.000100, hard or full='full'
iter 727:, hard_loss_metric=0.09171241, full_loss_metric=0.27348933, full_loss_num=848.64514160, mean_dist=3.64422488, lr=0.000100, hard or full='full'
iter 728:, hard_loss_metric=0.06146830, full_loss_metric=0.17361049, full_loss_num=581.87097168, mean_dist=3.22379112, lr=0.000100, hard or full='full'
iter 729:, hard_loss_metric=0.08634398, full_loss_metric=0.20715113, full_loss_num=682.40319824, mean_dist=3.26077223, lr=0.000100, hard or full='full'
0:07:52.719015
iter 730:, hard_loss_metric=0.05233879, full_loss_metric=0.16739400, full_loss_num=559.35479736, mean_dist=3.25644159, lr=0.000100, hard or full='full'
iter 731:, hard_loss_metric=0.06698423, full_loss_metric=0.29566625, full_loss_num=680.96771240, mean_dist=3.40839028, lr=0.000100, hard or full='full'
iter 732:, hard_loss_metric=0.05609206, full_loss_metric=0.19755557, full_loss_num=446.93545532, mean_dist=3.33523965, lr=0.000100, hard or full='full'
iter 733:, hard_loss_metric=0.03287100, full_loss_metric=0.17273057, full_loss_num=249.50000000, mean_dist=3.81919813, lr=0.000100, hard or full='full'
iter 734:, hard_loss_metric=0.11122365, full_loss_metric=0.26853314, full_loss_num=763.67736816, mean_dist=3.52699661, lr=0.000100, hard or full='full'
iter 735:, hard_loss_metric=0.09729446, full_loss_metric=0.19326609, full_loss_num=842.16125488, mean_dist=3.22218466, lr=0.000100, hard or full='full'
iter 736:, hard_loss_metric=0.04810501, full_loss_metric=0.15335737, full_loss_num=464.08062744, mean_dist=3.54751921, lr=0.000100, hard or full='full'
iter 737:, hard_loss_metric=0.07704847, full_loss_metric=0.27624533, full_loss_num=558.72576904, mean_dist=3.54238868, lr=0.000100, hard or full='full'
iter 738:, hard_loss_metric=0.04596056, full_loss_metric=0.18360867, full_loss_num=364.40322876, mean_dist=3.28612065, lr=0.000100, hard or full='full'
iter 739:, hard_loss_metric=0.03216865, full_loss_metric=0.11545833, full_loss_num=319.69354248, mean_dist=3.13335896, lr=0.000100, hard or full='full'
0:07:44.911469
iter 740:, hard_loss_metric=0.03557556, full_loss_metric=0.17902961, full_loss_num=349.98385620, mean_dist=2.89261556, lr=0.000100, hard or full='full'
iter 741:, hard_loss_metric=0.04832092, full_loss_metric=0.13158034, full_loss_num=427.00000000, mean_dist=3.11892891, lr=0.000100, hard or full='full'
iter 742:, hard_loss_metric=0.04747074, full_loss_metric=0.15347053, full_loss_num=561.98382568, mean_dist=3.23606753, lr=0.000100, hard or full='full'
iter 743:, hard_loss_metric=0.05590928, full_loss_metric=0.22816950, full_loss_num=482.95159912, mean_dist=3.82227492, lr=0.000100, hard or full='full'
iter 744:, hard_loss_metric=0.05849054, full_loss_metric=0.18088460, full_loss_num=554.66125488, mean_dist=3.18932986, lr=0.000100, hard or full='full'
iter 745:, hard_loss_metric=0.03846790, full_loss_metric=0.15775159, full_loss_num=335.95159912, mean_dist=3.42548943, lr=0.000100, hard or full='full'
iter 746:, hard_loss_metric=0.06507166, full_loss_metric=0.24059848, full_loss_num=690.24194336, mean_dist=3.12325454, lr=0.000100, hard or full='full'
iter 747:, hard_loss_metric=0.06914381, full_loss_metric=0.19001551, full_loss_num=722.59674072, mean_dist=3.28104734, lr=0.000100, hard or full='full'
iter 748:, hard_loss_metric=0.03958120, full_loss_metric=0.14676149, full_loss_num=349.17739868, mean_dist=3.46626687, lr=0.000100, hard or full='full'
iter 749:, hard_loss_metric=0.05832431, full_loss_metric=0.16565302, full_loss_num=611.32257080, mean_dist=3.19714928, lr=0.000100, hard or full='full'
0:07:47.483723
iter 750:, hard_loss_metric=0.05243425, full_loss_metric=0.17295083, full_loss_num=478.90319824, mean_dist=3.46620703, lr=0.000100, hard or full='full'
iter 751:, hard_loss_metric=0.03457639, full_loss_metric=0.14966603, full_loss_num=322.64514160, mean_dist=3.37008309, lr=0.000100, hard or full='full'
iter 752:, hard_loss_metric=0.06858516, full_loss_metric=0.18305583, full_loss_num=598.58062744, mean_dist=3.16785717, lr=0.000100, hard or full='full'
iter 753:, hard_loss_metric=0.06813925, full_loss_metric=0.16018339, full_loss_num=795.69354248, mean_dist=3.19730949, lr=0.000100, hard or full='full'
iter 754:, hard_loss_metric=0.04168307, full_loss_metric=0.14986986, full_loss_num=331.22579956, mean_dist=3.50730205, lr=0.000100, hard or full='full'
iter 755:, hard_loss_metric=0.05431380, full_loss_metric=0.15563864, full_loss_num=572.11291504, mean_dist=3.21366286, lr=0.000100, hard or full='full'
iter 756:, hard_loss_metric=0.05812938, full_loss_metric=0.20233811, full_loss_num=481.41934204, mean_dist=3.50945902, lr=0.000100, hard or full='full'
iter 757:, hard_loss_metric=0.04655629, full_loss_metric=0.16456439, full_loss_num=440.67739868, mean_dist=3.16510582, lr=0.000100, hard or full='full'
iter 758:, hard_loss_metric=0.03503738, full_loss_metric=0.12621513, full_loss_num=348.66128540, mean_dist=2.87588286, lr=0.000100, hard or full='full'
iter 759:, hard_loss_metric=0.04740611, full_loss_metric=0.16842054, full_loss_num=441.67739868, mean_dist=3.21506429, lr=0.000100, hard or full='full'
0:07:48.268039
iter 760:, hard_loss_metric=0.05457057, full_loss_metric=0.16736957, full_loss_num=415.37094116, mean_dist=3.56661820, lr=0.000100, hard or full='full'
iter 761:, hard_loss_metric=0.03923048, full_loss_metric=0.17265953, full_loss_num=338.24191284, mean_dist=4.01114988, lr=0.000100, hard or full='full'
iter 762:, hard_loss_metric=0.02726211, full_loss_metric=0.15547305, full_loss_num=189.82257080, mean_dist=3.69182730, lr=0.000100, hard or full='full'
iter 763:, hard_loss_metric=0.04537546, full_loss_metric=0.26514226, full_loss_num=280.43548584, mean_dist=4.02766609, lr=0.000100, hard or full='full'
iter 764:, hard_loss_metric=0.07078727, full_loss_metric=0.16157945, full_loss_num=635.98382568, mean_dist=3.28711867, lr=0.000100, hard or full='full'
iter 765:, hard_loss_metric=0.03739226, full_loss_metric=0.14524782, full_loss_num=255.64515686, mean_dist=3.51619148, lr=0.000100, hard or full='full'
iter 766:, hard_loss_metric=0.04663685, full_loss_metric=0.17872927, full_loss_num=322.00000000, mean_dist=3.83971167, lr=0.000100, hard or full='full'
iter 767:, hard_loss_metric=0.05398649, full_loss_metric=0.18239883, full_loss_num=399.88708496, mean_dist=3.69917440, lr=0.000100, hard or full='full'
iter 768:, hard_loss_metric=0.02759664, full_loss_metric=0.12390447, full_loss_num=237.32257080, mean_dist=4.27516890, lr=0.000100, hard or full='full'
iter 769:, hard_loss_metric=0.03881569, full_loss_metric=0.14987330, full_loss_num=324.87097168, mean_dist=3.96511436, lr=0.000100, hard or full='full'
0:07:44.643910
iter 770:, hard_loss_metric=0.05162954, full_loss_metric=0.17891599, full_loss_num=419.72579956, mean_dist=3.84518600, lr=0.000100, hard or full='full'
iter 771:, hard_loss_metric=0.05895560, full_loss_metric=0.29866710, full_loss_num=427.98385620, mean_dist=3.56488514, lr=0.000100, hard or full='full'
iter 772:, hard_loss_metric=0.03777495, full_loss_metric=0.15434708, full_loss_num=261.33871460, mean_dist=4.03766346, lr=0.000100, hard or full='full'
iter 773:, hard_loss_metric=0.05276760, full_loss_metric=0.19435261, full_loss_num=404.20965576, mean_dist=3.69990778, lr=0.000100, hard or full='full'
iter 774:, hard_loss_metric=0.02458214, full_loss_metric=0.11854996, full_loss_num=147.24192810, mean_dist=3.69603324, lr=0.000100, hard or full='full'
iter 775:, hard_loss_metric=0.04647036, full_loss_metric=0.14245069, full_loss_num=515.77416992, mean_dist=3.19564223, lr=0.000100, hard or full='full'
iter 776:, hard_loss_metric=0.06045831, full_loss_metric=0.18628889, full_loss_num=554.14514160, mean_dist=3.18862629, lr=0.000100, hard or full='full'
iter 777:, hard_loss_metric=0.06767828, full_loss_metric=0.17999682, full_loss_num=592.41931152, mean_dist=3.68600011, lr=0.000100, hard or full='full'
iter 778:, hard_loss_metric=0.04672101, full_loss_metric=0.19660632, full_loss_num=339.77416992, mean_dist=3.67704034, lr=0.000100, hard or full='full'
iter 779:, hard_loss_metric=0.05763086, full_loss_metric=0.19731097, full_loss_num=588.29028320, mean_dist=3.78586268, lr=0.000100, hard or full='full'
0:07:55.852643
iter 780:, hard_loss_metric=0.02614033, full_loss_metric=0.15711185, full_loss_num=189.66128540, mean_dist=3.88607049, lr=0.000100, hard or full='full'
iter 781:, hard_loss_metric=0.08232246, full_loss_metric=0.29905942, full_loss_num=590.58062744, mean_dist=3.64349556, lr=0.000100, hard or full='full'
iter 782:, hard_loss_metric=0.05312142, full_loss_metric=0.19007830, full_loss_num=364.69354248, mean_dist=3.34352326, lr=0.000100, hard or full='full'
iter 783:, hard_loss_metric=0.04790019, full_loss_metric=0.15892453, full_loss_num=413.54837036, mean_dist=3.32459235, lr=0.000100, hard or full='full'
iter 784:, hard_loss_metric=0.07040736, full_loss_metric=0.22579743, full_loss_num=549.43548584, mean_dist=3.64801502, lr=0.000100, hard or full='full'
iter 785:, hard_loss_metric=0.03547976, full_loss_metric=0.13361081, full_loss_num=287.98385620, mean_dist=3.80651498, lr=0.000100, hard or full='full'
iter 786:, hard_loss_metric=0.03195236, full_loss_metric=0.16595329, full_loss_num=199.70967102, mean_dist=3.97664118, lr=0.000100, hard or full='full'
iter 787:, hard_loss_metric=0.04881572, full_loss_metric=0.15393503, full_loss_num=354.14514160, mean_dist=3.57905841, lr=0.000100, hard or full='full'
iter 788:, hard_loss_metric=0.03376395, full_loss_metric=0.13376014, full_loss_num=220.40321350, mean_dist=4.18165970, lr=0.000100, hard or full='full'
iter 789:, hard_loss_metric=0.02467273, full_loss_metric=0.12488151, full_loss_num=199.80644226, mean_dist=3.73427010, lr=0.000100, hard or full='full'
0:07:39.282861
iter 790:, hard_loss_metric=0.09886956, full_loss_metric=0.24663985, full_loss_num=1035.83862305, mean_dist=3.03620648, lr=0.000100, hard or full='full'
iter 791:, hard_loss_metric=0.03765771, full_loss_metric=0.17356391, full_loss_num=286.46774292, mean_dist=3.89611435, lr=0.000100, hard or full='full'
iter 792:, hard_loss_metric=0.03082301, full_loss_metric=0.15628353, full_loss_num=227.79031372, mean_dist=3.72068882, lr=0.000100, hard or full='full'
iter 793:, hard_loss_metric=0.03014888, full_loss_metric=0.14625254, full_loss_num=228.25805664, mean_dist=3.88112712, lr=0.000100, hard or full='full'
iter 794:, hard_loss_metric=0.07165302, full_loss_metric=0.19344200, full_loss_num=641.83868408, mean_dist=3.77582574, lr=0.000100, hard or full='full'
iter 795:, hard_loss_metric=0.04497068, full_loss_metric=0.16229245, full_loss_num=322.96774292, mean_dist=4.16918087, lr=0.000100, hard or full='full'
iter 796:, hard_loss_metric=0.12092047, full_loss_metric=0.35796764, full_loss_num=785.88708496, mean_dist=4.22870064, lr=0.000100, hard or full='full'
iter 797:, hard_loss_metric=0.04778297, full_loss_metric=0.20151560, full_loss_num=298.38708496, mean_dist=3.82770300, lr=0.000100, hard or full='full'
iter 798:, hard_loss_metric=0.07026508, full_loss_metric=0.17684302, full_loss_num=638.06451416, mean_dist=3.45719647, lr=0.000100, hard or full='full'
iter 799:, hard_loss_metric=0.05875566, full_loss_metric=0.17002569, full_loss_num=441.95159912, mean_dist=3.59528804, lr=0.000100, hard or full='full'
0:07:44.616109
iter 800:, hard_loss_metric=0.05159026, full_loss_metric=0.16138962, full_loss_num=432.53225708, mean_dist=3.85757995, lr=0.000100, hard or full='full'
iter 801:, hard_loss_metric=0.02997361, full_loss_metric=0.15036404, full_loss_num=216.54838562, mean_dist=3.74756360, lr=0.000100, hard or full='full'
iter 802:, hard_loss_metric=0.02552215, full_loss_metric=0.10947255, full_loss_num=192.83869934, mean_dist=3.69709659, lr=0.000100, hard or full='full'
iter 803:, hard_loss_metric=0.05894501, full_loss_metric=0.16619250, full_loss_num=506.43545532, mean_dist=3.51277947, lr=0.000100, hard or full='full'
iter 804:, hard_loss_metric=0.04929873, full_loss_metric=0.16038635, full_loss_num=345.22579956, mean_dist=3.98034859, lr=0.000100, hard or full='full'
iter 805:, hard_loss_metric=0.03973856, full_loss_metric=0.14360735, full_loss_num=351.16128540, mean_dist=3.43477845, lr=0.000100, hard or full='full'
iter 806:, hard_loss_metric=0.02290242, full_loss_metric=0.15259372, full_loss_num=167.62902832, mean_dist=4.05870485, lr=0.000100, hard or full='full'
iter 807:, hard_loss_metric=0.05663718, full_loss_metric=0.17392473, full_loss_num=454.51611328, mean_dist=3.88046050, lr=0.000100, hard or full='full'
iter 808:, hard_loss_metric=0.03578009, full_loss_metric=0.17571667, full_loss_num=300.83871460, mean_dist=3.94076085, lr=0.000100, hard or full='full'
iter 809:, hard_loss_metric=0.06254859, full_loss_metric=0.19298784, full_loss_num=495.61288452, mean_dist=3.59766459, lr=0.000100, hard or full='full'
0:07:47.405930
iter 810:, hard_loss_metric=0.03023266, full_loss_metric=0.12809199, full_loss_num=258.69354248, mean_dist=3.54015899, lr=0.000100, hard or full='full'
iter 811:, hard_loss_metric=0.06982742, full_loss_metric=0.20687449, full_loss_num=615.06451416, mean_dist=3.97052503, lr=0.000100, hard or full='full'
iter 812:, hard_loss_metric=0.06413183, full_loss_metric=0.16200592, full_loss_num=589.04833984, mean_dist=3.54570484, lr=0.000100, hard or full='full'
iter 813:, hard_loss_metric=0.08327996, full_loss_metric=0.35197178, full_loss_num=900.87091064, mean_dist=4.30674887, lr=0.000100, hard or full='full'
iter 814:, hard_loss_metric=0.04847112, full_loss_metric=0.19086204, full_loss_num=531.11291504, mean_dist=3.42756867, lr=0.000100, hard or full='full'
iter 815:, hard_loss_metric=0.04349694, full_loss_metric=0.25637853, full_loss_num=231.35482788, mean_dist=3.98513365, lr=0.000100, hard or full='full'
iter 816:, hard_loss_metric=0.04057530, full_loss_metric=0.21343893, full_loss_num=332.40322876, mean_dist=3.91161942, lr=0.000100, hard or full='full'
iter 817:, hard_loss_metric=0.01980392, full_loss_metric=0.10056551, full_loss_num=167.53225708, mean_dist=3.68776536, lr=0.000100, hard or full='full'
iter 818:, hard_loss_metric=0.07831938, full_loss_metric=0.25147554, full_loss_num=799.33868408, mean_dist=3.41341567, lr=0.000100, hard or full='full'
iter 819:, hard_loss_metric=0.04413086, full_loss_metric=0.18149421, full_loss_num=313.70965576, mean_dist=3.73496151, lr=0.000100, hard or full='full'
0:07:40.972622
iter 820:, hard_loss_metric=0.04553976, full_loss_metric=0.18185200, full_loss_num=332.67739868, mean_dist=3.62880826, lr=0.000100, hard or full='full'
iter 821:, hard_loss_metric=0.05937280, full_loss_metric=0.19432646, full_loss_num=663.35479736, mean_dist=3.49771118, lr=0.000100, hard or full='full'
iter 822:, hard_loss_metric=0.02798407, full_loss_metric=0.13328157, full_loss_num=273.14514160, mean_dist=3.99830222, lr=0.000100, hard or full='full'
iter 823:, hard_loss_metric=0.04466255, full_loss_metric=0.13581075, full_loss_num=379.75805664, mean_dist=3.35512710, lr=0.000100, hard or full='full'
iter 824:, hard_loss_metric=0.02763215, full_loss_metric=0.11663734, full_loss_num=204.09677124, mean_dist=3.93730259, lr=0.000100, hard or full='full'
iter 825:, hard_loss_metric=0.04977215, full_loss_metric=0.22354436, full_loss_num=418.38708496, mean_dist=3.66693473, lr=0.000100, hard or full='full'
iter 826:, hard_loss_metric=0.08649938, full_loss_metric=0.22587326, full_loss_num=622.35479736, mean_dist=3.50298619, lr=0.000100, hard or full='full'
iter 827:, hard_loss_metric=0.04857548, full_loss_metric=0.13491371, full_loss_num=542.45159912, mean_dist=3.63771319, lr=0.000100, hard or full='full'
iter 828:, hard_loss_metric=0.04475789, full_loss_metric=0.16619131, full_loss_num=364.80642700, mean_dist=3.45718861, lr=0.000100, hard or full='full'
iter 829:, hard_loss_metric=0.05789456, full_loss_metric=0.16557708, full_loss_num=525.56451416, mean_dist=3.77299833, lr=0.000100, hard or full='full'
0:07:53.209245
iter 830:, hard_loss_metric=0.03048994, full_loss_metric=0.17194453, full_loss_num=255.41934204, mean_dist=3.47148919, lr=0.000100, hard or full='full'
iter 831:, hard_loss_metric=0.02815964, full_loss_metric=0.13910763, full_loss_num=174.43548584, mean_dist=3.85623503, lr=0.000100, hard or full='full'
iter 832:, hard_loss_metric=0.06729501, full_loss_metric=0.25985476, full_loss_num=520.38708496, mean_dist=3.87912822, lr=0.000100, hard or full='full'
iter 833:, hard_loss_metric=0.03594665, full_loss_metric=0.18110995, full_loss_num=299.79031372, mean_dist=4.05097961, lr=0.000100, hard or full='full'
iter 834:, hard_loss_metric=0.05979534, full_loss_metric=0.19624349, full_loss_num=525.06451416, mean_dist=3.47471166, lr=0.000100, hard or full='full'
iter 835:, hard_loss_metric=0.03885993, full_loss_metric=0.14251140, full_loss_num=305.29031372, mean_dist=3.76152062, lr=0.000100, hard or full='full'
iter 836:, hard_loss_metric=0.04305082, full_loss_metric=0.13321355, full_loss_num=337.25805664, mean_dist=3.54377174, lr=0.000100, hard or full='full'
iter 837:, hard_loss_metric=0.03477262, full_loss_metric=0.17291921, full_loss_num=307.54837036, mean_dist=3.87986088, lr=0.000100, hard or full='full'
iter 838:, hard_loss_metric=0.04844749, full_loss_metric=0.15941148, full_loss_num=477.16128540, mean_dist=3.07500029, lr=0.000100, hard or full='full'
iter 839:, hard_loss_metric=0.02999183, full_loss_metric=0.12760717, full_loss_num=306.45159912, mean_dist=3.80651355, lr=0.000100, hard or full='full'
0:07:45.006663
iter 840:, hard_loss_metric=0.02512769, full_loss_metric=0.16623005, full_loss_num=202.59677124, mean_dist=3.80611491, lr=0.000100, hard or full='full'
iter 841:, hard_loss_metric=0.06395771, full_loss_metric=0.21701658, full_loss_num=499.96771240, mean_dist=3.48155570, lr=0.000100, hard or full='full'
iter 842:, hard_loss_metric=0.02248296, full_loss_metric=0.14988774, full_loss_num=157.37095642, mean_dist=4.11440945, lr=0.000100, hard or full='full'
iter 843:, hard_loss_metric=0.02495034, full_loss_metric=0.12388320, full_loss_num=145.98387146, mean_dist=3.79018426, lr=0.000100, hard or full='full'
iter 844:, hard_loss_metric=0.03613473, full_loss_metric=0.14926848, full_loss_num=258.14514160, mean_dist=4.07559824, lr=0.000100, hard or full='full'
iter 845:, hard_loss_metric=0.02904746, full_loss_metric=0.12070101, full_loss_num=243.93547058, mean_dist=3.91658616, lr=0.000100, hard or full='full'
iter 846:, hard_loss_metric=0.07715296, full_loss_metric=0.19336064, full_loss_num=823.80645752, mean_dist=3.52813864, lr=0.000100, hard or full='full'
iter 847:, hard_loss_metric=0.04765468, full_loss_metric=0.16309357, full_loss_num=433.45159912, mean_dist=3.49332976, lr=0.000100, hard or full='full'
iter 848:, hard_loss_metric=0.02404420, full_loss_metric=0.14225864, full_loss_num=157.87095642, mean_dist=3.53947449, lr=0.000100, hard or full='full'
iter 849:, hard_loss_metric=0.04638187, full_loss_metric=0.17355786, full_loss_num=485.30642700, mean_dist=3.89623952, lr=0.000100, hard or full='full'
0:07:47.167085
iter 850:, hard_loss_metric=0.03425268, full_loss_metric=0.21138725, full_loss_num=224.00000000, mean_dist=4.36701488, lr=0.000100, hard or full='full'
iter 851:, hard_loss_metric=0.03929566, full_loss_metric=0.15685929, full_loss_num=261.64514160, mean_dist=4.39327049, lr=0.000100, hard or full='full'
iter 852:, hard_loss_metric=0.04642404, full_loss_metric=0.17873316, full_loss_num=312.38708496, mean_dist=4.07407761, lr=0.000100, hard or full='full'
iter 853:, hard_loss_metric=0.05343323, full_loss_metric=0.23716298, full_loss_num=465.46774292, mean_dist=4.09020042, lr=0.000100, hard or full='full'
iter 854:, hard_loss_metric=0.02160227, full_loss_metric=0.12879887, full_loss_num=149.69354248, mean_dist=4.04660177, lr=0.000100, hard or full='full'
iter 855:, hard_loss_metric=0.02836261, full_loss_metric=0.14028180, full_loss_num=189.75805664, mean_dist=3.68674040, lr=0.000100, hard or full='full'
iter 856:, hard_loss_metric=0.05982070, full_loss_metric=0.18758966, full_loss_num=488.24191284, mean_dist=3.51021695, lr=0.000100, hard or full='full'
iter 857:, hard_loss_metric=0.06687745, full_loss_metric=0.20962337, full_loss_num=456.53225708, mean_dist=3.81610179, lr=0.000100, hard or full='full'
iter 858:, hard_loss_metric=0.03241804, full_loss_metric=0.16572265, full_loss_num=213.16128540, mean_dist=3.67399788, lr=0.000100, hard or full='full'
iter 859:, hard_loss_metric=0.04567288, full_loss_metric=0.18045807, full_loss_num=309.61288452, mean_dist=3.98033190, lr=0.000100, hard or full='full'
0:07:48.268494
iter 860:, hard_loss_metric=0.06098966, full_loss_metric=0.20157084, full_loss_num=576.04833984, mean_dist=3.89926815, lr=0.000100, hard or full='full'
iter 861:, hard_loss_metric=0.05285940, full_loss_metric=0.20209648, full_loss_num=300.20965576, mean_dist=4.08993244, lr=0.000100, hard or full='full'
iter 862:, hard_loss_metric=0.06180194, full_loss_metric=0.21092953, full_loss_num=478.20965576, mean_dist=4.08096933, lr=0.000100, hard or full='full'
iter 863:, hard_loss_metric=0.03292717, full_loss_metric=0.15189373, full_loss_num=223.12902832, mean_dist=4.65028763, lr=0.000100, hard or full='full'
iter 864:, hard_loss_metric=0.05789137, full_loss_metric=0.17699909, full_loss_num=392.75805664, mean_dist=4.14486647, lr=0.000100, hard or full='full'
iter 865:, hard_loss_metric=0.03070223, full_loss_metric=0.15017466, full_loss_num=204.48387146, mean_dist=4.10939360, lr=0.000100, hard or full='full'
iter 866:, hard_loss_metric=0.02257117, full_loss_metric=0.15479168, full_loss_num=148.91935730, mean_dist=4.26174307, lr=0.000100, hard or full='full'
iter 867:, hard_loss_metric=0.05903996, full_loss_metric=0.15636918, full_loss_num=411.80642700, mean_dist=4.19374037, lr=0.000100, hard or full='full'
iter 868:, hard_loss_metric=0.03093980, full_loss_metric=0.14110611, full_loss_num=242.90321350, mean_dist=3.96763301, lr=0.000100, hard or full='full'
iter 869:, hard_loss_metric=0.03229636, full_loss_metric=0.15708964, full_loss_num=219.50000000, mean_dist=3.83801842, lr=0.000100, hard or full='full'
0:07:45.356715
iter 870:, hard_loss_metric=0.04080399, full_loss_metric=0.15762977, full_loss_num=308.56451416, mean_dist=4.10225964, lr=0.000100, hard or full='full'
iter 871:, hard_loss_metric=0.03552357, full_loss_metric=0.18499692, full_loss_num=268.83871460, mean_dist=4.17028284, lr=0.000100, hard or full='full'
iter 872:, hard_loss_metric=0.02469220, full_loss_metric=0.13388990, full_loss_num=160.72579956, mean_dist=4.47863913, lr=0.000100, hard or full='full'
iter 873:, hard_loss_metric=0.03312923, full_loss_metric=0.14849101, full_loss_num=193.38708496, mean_dist=4.34964085, lr=0.000100, hard or full='full'
iter 874:, hard_loss_metric=0.07779858, full_loss_metric=0.29065394, full_loss_num=607.95159912, mean_dist=4.14293194, lr=0.000100, hard or full='full'
iter 875:, hard_loss_metric=0.07596159, full_loss_metric=0.33535555, full_loss_num=565.90319824, mean_dist=4.28402805, lr=0.000100, hard or full='full'
iter 876:, hard_loss_metric=0.06604937, full_loss_metric=0.17044131, full_loss_num=481.93545532, mean_dist=3.71556282, lr=0.000100, hard or full='full'
iter 877:, hard_loss_metric=0.08836342, full_loss_metric=0.33526018, full_loss_num=386.11288452, mean_dist=4.55715179, lr=0.000100, hard or full='full'
iter 878:, hard_loss_metric=0.02875276, full_loss_metric=0.15633570, full_loss_num=260.87097168, mean_dist=3.85563254, lr=0.000100, hard or full='full'
iter 879:, hard_loss_metric=0.05413872, full_loss_metric=0.22881500, full_loss_num=429.85482788, mean_dist=4.45661449, lr=0.000100, hard or full='full'
0:07:56.495985
iter 880:, hard_loss_metric=0.06898453, full_loss_metric=0.30959934, full_loss_num=481.27416992, mean_dist=4.26814032, lr=0.000100, hard or full='full'
iter 881:, hard_loss_metric=0.04067580, full_loss_metric=0.17575496, full_loss_num=304.29031372, mean_dist=4.27323008, lr=0.000100, hard or full='full'
iter 882:, hard_loss_metric=0.06206015, full_loss_metric=0.29101908, full_loss_num=479.11288452, mean_dist=4.30086088, lr=0.000100, hard or full='full'
iter 883:, hard_loss_metric=0.09013376, full_loss_metric=0.23671815, full_loss_num=667.04833984, mean_dist=3.66790652, lr=0.000100, hard or full='full'
iter 884:, hard_loss_metric=0.04737416, full_loss_metric=0.19856662, full_loss_num=423.19354248, mean_dist=3.85782480, lr=0.000100, hard or full='full'
iter 885:, hard_loss_metric=0.04834107, full_loss_metric=0.16425972, full_loss_num=402.14514160, mean_dist=4.08029890, lr=0.000100, hard or full='full'
iter 886:, hard_loss_metric=0.02865106, full_loss_metric=0.11391541, full_loss_num=247.75805664, mean_dist=3.77056193, lr=0.000100, hard or full='full'
iter 887:, hard_loss_metric=0.02101076, full_loss_metric=0.10102899, full_loss_num=180.40321350, mean_dist=3.43116999, lr=0.000100, hard or full='full'
iter 888:, hard_loss_metric=0.03942826, full_loss_metric=0.16422027, full_loss_num=405.22579956, mean_dist=3.28131080, lr=0.000100, hard or full='full'
iter 889:, hard_loss_metric=0.07612748, full_loss_metric=0.20669621, full_loss_num=658.33868408, mean_dist=3.64316797, lr=0.000100, hard or full='full'
0:07:40.292754
iter 890:, hard_loss_metric=0.05436794, full_loss_metric=0.19415051, full_loss_num=450.03225708, mean_dist=3.88480234, lr=0.000100, hard or full='full'
iter 891:, hard_loss_metric=0.06956042, full_loss_metric=0.22422445, full_loss_num=609.03222656, mean_dist=4.03572178, lr=0.000100, hard or full='full'
iter 892:, hard_loss_metric=0.03152971, full_loss_metric=0.16403453, full_loss_num=211.87095642, mean_dist=3.86105752, lr=0.000100, hard or full='full'
iter 893:, hard_loss_metric=0.05230753, full_loss_metric=0.24046762, full_loss_num=356.96774292, mean_dist=4.00469255, lr=0.000100, hard or full='full'
iter 894:, hard_loss_metric=0.04819575, full_loss_metric=0.17027014, full_loss_num=383.46774292, mean_dist=3.73157310, lr=0.000100, hard or full='full'
iter 895:, hard_loss_metric=0.02759646, full_loss_metric=0.15116276, full_loss_num=191.45161438, mean_dist=4.11521959, lr=0.000100, hard or full='full'
iter 896:, hard_loss_metric=0.06325832, full_loss_metric=0.17915553, full_loss_num=491.01611328, mean_dist=4.11889362, lr=0.000100, hard or full='full'
